name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Dirk Nowitzki","Dallas Mavericks",2017-12-26,2017,609,1610612742,400975245,3,11,31,0,"Jump Shot","3PT Field Goal",24,"Toronto Raptors",-139,201,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-26,2017,609,1610612742,400975650,1,10,03,0,"Jump Shot","2PT Field Goal",21,"Indiana Pacers",-28,214,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-16,2017,609,1610612742,400975777,2,9,11,1,"Jump Shot","2PT Field Goal",18,"Toronto Raptors",-187,1,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-16,2017,609,1610612742,400975777,2,8,41,1,"Jump Shot","2PT Field Goal",19,"Toronto Raptors",147,126,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-03,2017,609,1610612742,400974876,1,1,42,1,"Jump Shot","2PT Field Goal",18,"New Orleans Pelicans",-84,163,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-03,2017,609,1610612742,400974876,4,7,22,0,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-109,225,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-03,2017,609,1610612742,400975308,3,9,15,1,"Jump Shot","2PT Field Goal",16,"Golden State Warriors",0,164,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-20,2017,609,1610612742,400975212,1,11,25,0,"Jump Shot","3PT Field Goal",25,"Detroit Pistons",-57,247,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-20,2017,609,1610612742,400975212,3,11,00,0,"Jump Shot","3PT Field Goal",25,"Detroit Pistons",29,255,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-20,2017,609,1610612742,400975212,1,0,02,1,"Jump Shot","3PT Field Goal",26,"Detroit Pistons",-165,211,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-20,2017,609,1610612742,400975212,2,9,46,0,"Jump Shot","3PT Field Goal",22,"Detroit Pistons",-226,-10,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-20,2017,609,1610612742,400975212,2,6,49,0,"Jump Shot","3PT Field Goal",27,"Detroit Pistons",-148,230,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-25,2017,609,1610612742,400975034,2,11,31,1,"Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",-231,-5,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-20,2017,609,1610612742,400975212,4,10,57,1,"Jump Shot","3PT Field Goal",25,"Detroit Pistons",-11,253,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-16,2017,609,1610612742,400975777,4,11,27,0,"Jump Shot","3PT Field Goal",26,"Toronto Raptors",-138,226,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-24,2017,609,1610612742,400975839,4,11,32,0,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-163,192,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-24,2017,609,1610612742,400975839,4,7,52,0,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",9,256,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-24,2017,609,1610612742,400975839,2,10,43,0,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-24,252,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-24,2017,609,1610612742,400975839,4,10,52,0,"Jump Shot","3PT Field Goal",24,"Charlotte Hornets",9,246,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-24,2017,609,1610612742,400975839,3,8,52,0,"Jump Shot","2PT Field Goal",19,"Charlotte Hornets",-2,193,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-24,2017,609,1610612742,400975839,2,11,40,0,"Jump Shot","3PT Field Goal",26,"Charlotte Hornets",92,246,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-24,2017,609,1610612742,400975839,4,6,47,0,"Jump Shot","2PT Field Goal",19,"Charlotte Hornets",99,164,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-20,2017,609,1610612742,400975428,3,9,18,1,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",82,233,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-20,2017,609,1610612742,400975428,4,0,13,0,"Jump Shot","3PT Field Goal",29,"Portland Trail Blazers",-106,279,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-20,2017,609,1610612742,400975428,2,8,53,1,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-163,187,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-20,2017,609,1610612742,400975428,4,10,17,1,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",4,248,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-20,2017,609,1610612742,400975428,1,6,32,1,"Jump Shot","2PT Field Goal",15,"Portland Trail Blazers",-151,17,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-20,2017,609,1610612742,400975428,3,10,41,1,"Jump Shot","2PT Field Goal",20,"Portland Trail Blazers",100,180,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-04-01,2017,609,1610612742,400975895,3,7,19,0,"Jump Shot","3PT Field Goal",30,"Cleveland Cavaliers",6,306,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-29,2017,609,1610612742,400975488,3,0,59,0,"Jump Shot","2PT Field Goal",19,"Miami Heat",-60,190,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-04-01,2017,609,1610612742,400975895,1,9,24,0,"Jump Shot","3PT Field Goal",28,"Cleveland Cavaliers",-82,274,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-10,2017,609,1610612742,400975139,1,2,42,1,"Jump Shot","2PT Field Goal",18,"Minnesota Timberwolves",-164,83,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-10,2017,609,1610612742,400975139,1,3,10,1,"Jump Shot","2PT Field Goal",19,"Minnesota Timberwolves",-121,154,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-25,2017,609,1610612742,400975034,1,10,12,1,"Jump Shot","2PT Field Goal",20,"Oklahoma City Thunder",0,204,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-25,2017,609,1610612742,400975034,1,8,19,0,"Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",114,220,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-25,2017,609,1610612742,400975034,1,11,05,0,"Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-79,242,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-25,2017,609,1610612742,400975034,3,8,58,1,"Jump Shot","2PT Field Goal",17,"Oklahoma City Thunder",-138,110,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-25,2017,609,1610612742,400975034,4,10,30,1,"Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-85,231,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-25,2017,609,1610612742,400975034,2,8,52,1,"Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",112,231,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-25,2017,609,1610612742,400975034,4,9,48,0,"Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-84,229,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-25,2017,609,1610612742,400975034,3,0,35,1,"Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-100,229,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-17,2017,609,1610612742,400975783,1,7,41,0,"Jump Shot","2PT Field Goal",20,"Brooklyn Nets",-27,208,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-10,2017,609,1610612742,400975139,4,7,04,1,"Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",13,257,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-05,2017,609,1610612742,400975542,2,10,04,0,"Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-25,267,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-26,2017,609,1610612742,400975650,3,10,48,0,"Jump Shot","2PT Field Goal",18,"Indiana Pacers",182,13,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-29,2017,609,1610612742,400975488,1,7,22,0,"Jump Shot","3PT Field Goal",22,"Miami Heat",222,28,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-26,2017,609,1610612742,400975650,4,6,38,0,"Jump Shot","3PT Field Goal",25,"Indiana Pacers",33,250,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-09,2017,609,1610612742,400975347,4,8,11,0,"Pullup Jump shot","3PT Field Goal",24,"Orlando Magic",-106,220,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-04-03,2017,609,1610612742,400975910,1,8,24,0,"Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",-30,248,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-31,2017,0,1610612742,0,4,11,02,1,"Pullup Jump shot","2PT Field Goal",18,"Oklahoma City Thunder",0,180,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-20,2017,609,1610612742,400975428,2,2,57,0,"Pullup Jump shot","2PT Field Goal",17,"Portland Trail Blazers",70,156,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-20,2017,609,1610612742,400975428,4,8,28,0,"Pullup Jump shot","2PT Field Goal",14,"Portland Trail Blazers",139,36,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-05,2017,609,1610612742,400975542,2,0,16,1,"Pullup Jump shot","2PT Field Goal",21,"Los Angeles Clippers",113,181,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-04,2017,609,1610612742,400974885,2,10,44,1,"Pullup Jump shot","2PT Field Goal",14,"Minnesota Timberwolves",134,43,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-20,2017,609,1610612742,400975212,2,9,18,1,"Pullup Jump shot","2PT Field Goal",20,"Detroit Pistons",-105,172,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-17,2017,609,1610612742,400975783,2,4,30,0,"Pullup Jump shot","2PT Field Goal",18,"Brooklyn Nets",20,183,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-29,2017,609,1610612742,400975061,1,7,42,1,"Pullup Jump shot","2PT Field Goal",20,"Brooklyn Nets",1,204,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-29,2017,609,1610612742,400975271,4,11,09,0,"Pullup Jump shot","3PT Field Goal",24,"New Orleans Pelicans",102,226,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-20,2017,609,1610612742,400975428,2,9,51,1,"Pullup Jump shot","2PT Field Goal",16,"Portland Trail Blazers",-31,157,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-31,2017,0,1610612742,0,3,9,29,0,"Pullup Jump shot","3PT Field Goal",23,"Oklahoma City Thunder",230,16,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-14,2017,609,1610612742,400975168,3,11,45,1,"Pullup Jump shot","3PT Field Goal",27,"Golden State Warriors",36,270,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-10-18,2017,609,1610612742,400974705,1,9,16,0,"Pullup Jump shot","2PT Field Goal",20,"Atlanta Hawks",62,197,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-07,2017,609,1610612742,400974902,2,6,43,1,"Pullup Jump shot","2PT Field Goal",17,"Washington Wizards",145,104,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-29,2017,609,1610612742,400975271,3,10,05,1,"Pullup Jump shot","3PT Field Goal",25,"New Orleans Pelicans",54,252,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-04,2017,609,1610612742,400975692,4,8,36,0,"Pullup Jump shot","2PT Field Goal",15,"New Orleans Pelicans",-136,71,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-04,2017,609,1610612742,400975692,3,0,29,1,"Pullup Jump shot","3PT Field Goal",25,"New Orleans Pelicans",-116,226,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-07,2017,609,1610612742,400975333,1,10,36,0,"Pullup Jump shot","2PT Field Goal",19,"New York Knicks",187,52,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-23,2017,609,1610612742,400975629,4,11,17,1,"Pullup Jump shot","3PT Field Goal",26,"Los Angeles Lakers",90,253,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-17,2017,609,1610612742,400975783,4,7,18,0,"Pullup Jump shot","2PT Field Goal",21,"Brooklyn Nets",-47,211,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-27,2017,609,1610612742,400975476,3,6,02,0,"Pullup Jump shot","2PT Field Goal",17,"Denver Nuggets",68,162,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-16,2017,609,1610612742,400975397,2,0,49,1,"Pullup Jump shot","2PT Field Goal",17,"Denver Nuggets",14,177,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-11,2017,609,1610612742,400974932,4,7,11,1,"Running Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",0,268,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-10-26,2017,609,1610612742,400974817,3,10,51,1,"Running Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-3,250,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-31,2017,609,1610612742,400975506,2,8,22,1,"Running Jump Shot","3PT Field Goal",26,"Phoenix Suns",5,260,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-05,2017,609,1610612742,400975542,2,2,37,0,"Running Pull-Up Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",65,247,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-29,2017,609,1610612742,400975271,1,8,05,0,"Running Pull-Up Jump Shot","2PT Field Goal",19,"New Orleans Pelicans",-106,166,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-23,2017,609,1610612742,400975629,4,10,02,1,"Running Pull-Up Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",25,252,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-04,2017,609,1610612742,400975692,4,9,55,0,"Step Back Jump shot","2PT Field Goal",16,"New Orleans Pelicans",-29,162,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-20,2017,609,1610612742,400975807,1,7,49,1,"Step Back Jump shot","2PT Field Goal",10,"New Orleans Pelicans",63,88,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-10-30,2017,609,1610612742,400974849,2,7,58,1,"Step Back Jump shot","2PT Field Goal",12,"Utah Jazz",-73,100,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-26,2017,609,1610612742,400975650,4,9,06,1,"Step Back Jump shot","2PT Field Goal",13,"Indiana Pacers",89,105,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-20,2017,609,1610612742,400975000,5,3,11,0,"Step Back Jump shot","2PT Field Goal",11,"Boston Celtics",112,18,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-28,2017,609,1610612742,400975665,2,7,57,1,"Step Back Jump shot","2PT Field Goal",11,"Oklahoma City Thunder",101,46,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-14,2017,609,1610612742,400975168,2,10,41,1,"Turnaround Fadeaway Bank Jump Shot","2PT Field Goal",12,"Golden State Warriors",-108,62,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-17,2017,609,1610612742,400975783,2,6,03,1,"Turnaround Fadeaway Bank Jump Shot","2PT Field Goal",13,"Brooklyn Nets",-133,3,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-04,2017,609,1610612742,400975098,4,10,13,1,"Turnaround Fadeaway Bank Jump Shot","2PT Field Goal",7,"Denver Nuggets",-67,42,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-29,2017,609,1610612742,400975061,3,0,08,0,"Turnaround Fadeaway Bank Jump Shot","2PT Field Goal",10,"Brooklyn Nets",79,64,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-10-18,2017,609,1610612742,400974705,4,10,09,0,"Turnaround Fadeaway Bank Jump Shot","2PT Field Goal",8,"Atlanta Hawks",-81,36,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-27,2017,609,1610612742,400975859,1,7,09,0,"Turnaround Fadeaway Bank Jump Shot","2PT Field Goal",15,"Sacramento Kings",-153,43,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-14,2017,609,1610612742,400974954,3,10,29,1,"Turnaround Jump Shot","2PT Field Goal",13,"San Antonio Spurs",87,109,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-17,2017,609,1610612742,400975783,1,6,40,0,"Turnaround Jump Shot","2PT Field Goal",11,"Brooklyn Nets",89,77,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-16,2017,609,1610612742,400975186,3,0,12,1,"Turnaround Jump Shot","2PT Field Goal",15,"San Antonio Spurs",-17,157,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-31,2017,0,1610612742,0,4,9,03,1,"Turnaround Jump Shot","2PT Field Goal",14,"Oklahoma City Thunder",-8,141,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-13,2017,609,1610612742,400975373,1,10,25,0,"Turnaround Jump Shot","2PT Field Goal",12,"Los Angeles Lakers",-60,104,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-26,2017,609,1610612742,400975467,2,11,00,0,"Turnaround Jump Shot","2PT Field Goal",13,"Portland Trail Blazers",8,130,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-31,2017,0,1610612742,0,2,7,34,0,"Turnaround Jump Shot","2PT Field Goal",5,"Oklahoma City Thunder",26,47,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-16,2017,609,1610612742,400975777,1,1,11,1,"Turnaround Jump Shot","2PT Field Goal",17,"Toronto Raptors",-136,104,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-01,2017,609,1610612742,400974867,2,6,49,1,"Turnaround Jump Shot","2PT Field Goal",16,"Los Angeles Clippers",-101,133,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-04-01,2017,609,1610612742,400975895,2,3,24,0,"Turnaround Jump Shot","2PT Field Goal",12,"Cleveland Cavaliers",122,38,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-27,2017,609,1610612742,400975046,1,7,28,1,"Turnaround Jump Shot","2PT Field Goal",11,"San Antonio Spurs",-4,114,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-10-25,2017,609,1610612742,400974812,2,11,43,1,"Turnaround Jump Shot","2PT Field Goal",14,"Memphis Grizzlies",-136,46,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-24,2017,609,1610612742,400975636,2,10,01,0,"Turnaround Jump Shot","2PT Field Goal",15,"Utah Jazz",-124,93,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-01,2017,609,1610612742,400974867,2,7,55,0,"Turnaround Jump Shot","2PT Field Goal",15,"Los Angeles Clippers",74,131,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-20,2017,609,1610612742,400975807,2,8,07,0,"Turnaround Jump Shot","2PT Field Goal",13,"New Orleans Pelicans",-59,125,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-28,2017,609,1610612742,400975665,2,8,23,0,"Turnaround Jump Shot","2PT Field Goal",9,"Oklahoma City Thunder",95,25,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-03,2017,609,1610612742,400974876,2,10,31,1,"Turnaround Jump Shot","2PT Field Goal",15,"New Orleans Pelicans",118,95,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-26,2017,609,1610612742,400975245,2,9,37,1,"Turnaround Jump Shot","2PT Field Goal",13,"Toronto Raptors",-1,139,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-17,2017,609,1610612742,400974975,3,8,06,1,"Turnaround Jump Shot","2PT Field Goal",10,"Minnesota Timberwolves",68,77,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-26,2017,609,1610612742,400975650,1,0,35,0,"Turnaround Jump Shot","2PT Field Goal",16,"Indiana Pacers",49,154,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-24,2017,609,1610612742,400975636,4,7,23,0,"Turnaround Jump Shot","2PT Field Goal",14,"Utah Jazz",-7,149,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-13,2017,609,1610612742,400975597,4,4,51,1,"Turnaround Jump Shot","2PT Field Goal",18,"Sacramento Kings",104,157,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-02-05,2017,609,1610612742,400975542,2,2,10,0,"Turnaround Jump Shot","2PT Field Goal",11,"Los Angeles Clippers",59,94,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-10-25,2017,609,1610612742,400974812,1,0,33,1,"Turnaround Jump Shot","2PT Field Goal",14,"Memphis Grizzlies",122,74,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-03,2017,609,1610612742,400975308,1,11,22,0,"Turnaround Jump Shot","2PT Field Goal",17,"Golden State Warriors",-92,152,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-22,2017,609,1610612742,400975439,4,5,33,0,"Turnaround Jump Shot","2PT Field Goal",3,"Washington Wizards",-13,34,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-14,2017,609,1610612742,400975168,2,0,51,0,"Turnaround Jump Shot","2PT Field Goal",13,"Golden State Warriors",-96,95,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-07,2017,609,1610612742,400974902,1,0,47,1,"Turnaround Jump Shot","2PT Field Goal",15,"Washington Wizards",116,106,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-16,2017,609,1610612742,400975186,3,1,32,1,"Turnaround Jump Shot","2PT Field Goal",17,"San Antonio Spurs",-84,153,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-20,2017,609,1610612742,400975807,1,9,21,0,"Turnaround Jump Shot","2PT Field Goal",13,"New Orleans Pelicans",-65,117,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-26,2017,609,1610612742,400975467,2,6,15,0,"Turnaround Jump Shot","2PT Field Goal",15,"Portland Trail Blazers",27,148,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-04,2017,609,1610612742,400975692,1,8,26,1,"Turnaround Jump Shot","2PT Field Goal",9,"New Orleans Pelicans",91,17,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-01-31,2017,609,1610612742,400975506,4,9,41,1,"Turnaround Jump Shot","2PT Field Goal",12,"Phoenix Suns",127,2,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-12-16,2017,609,1610612742,400975186,1,1,58,0,"Turnaround Jump Shot","2PT Field Goal",11,"San Antonio Spurs",-112,5,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2018-03-24,2017,609,1610612742,400975839,2,8,29,1,"Turnaround Jump Shot","2PT Field Goal",11,"Charlotte Hornets",-96,65,0,0.00,,0.00,0.00
"Dirk Nowitzki","Dallas Mavericks",2017-11-22,2017,609,1610612742,400975011,3,9,27,0,"Turnaround Jump Shot","2PT Field Goal",14,"Memphis Grizzlies",-15,146,0,0.00,,0.00,0.00
